开始统计文件行数...

0it [00:00, ?it/s]
3886it [00:00, 38854.85it/s]
1821664it [01:24, 25409.08it/s]
1824764it [01:24, 27004.75it/s]
1827970it [01:25, 28491.15it/s]
1830860it [01:25, 28611.88it/s]
1833928it [01:25, 29204.72it/s]
1837071it [01:25, 29857.66it/s]
1840616it [01:25, 31525.70it/s]
1843773it [01:25, 30258.15it/s]
1846812it [01:25, 29688.53it/s]
1849791it [01:25, 28557.81it/s]
1852660it [01:25, 28086.91it/s]
1855478it [01:25, 27533.37it/s]
1858238it [01:26, 27427.85it/s]
1860985it [01:26, 27214.53it/s]
1863784it [01:26, 27438.91it/s]
1866769it [01:26, 28144.50it/s]
1869801it [01:26, 28773.73it/s]
1872767it [01:26, 29021.13it/s]
1875672it [01:26, 28272.16it/s]
1878505it [01:26, 27555.92it/s]
1881499it [01:26, 28245.02it/s]
1884331it [01:26, 28044.38it/s]
1887141it [01:27, 27922.46it/s]
1890122it [01:27, 28470.36it/s]
1893125it [01:27, 28896.35it/s]
1896337it [01:27, 29851.59it/s]
1899426it [01:27, 30150.17it/s]
1902444it [01:27, 29904.30it/s]
1905869it [01:27, 31159.57it/s]
1909253it [01:27, 31953.92it/s]
1912451it [01:28, 15938.75it/s]
1914909it [01:29, 7710.90it/s] 
1916720it [01:29, 5813.81it/s]
1918077it [01:30, 5172.52it/s]
1919131it [01:30, 4522.12it/s]
1919952it [01:30, 4050.06it/s]
1920605it [01:31, 3734.02it/s]
1921140it [01:31, 3558.60it/s]
1921599it [01:31, 3434.89it/s]
1922007it [01:31, 3328.43it/s]
1922379it [01:31, 3264.16it/s]
1922730it [01:31, 3121.24it/s]
1923055it [01:31, 3138.30it/s]
1923399it [01:31, 3203.10it/s]
1923729it [01:32, 3224.73it/s]
1924075it [01:32, 3281.48it/s]
1924409it [01:32, 3248.75it/s]
1924738it [01:32, 3134.17it/s]
1925055it [01:32, 3082.71it/s]
1925379it [01:32, 3125.87it/s]
1925694it [01:32, 3091.83it/s]
1926005it [01:32, 3073.53it/s]
1926313it [01:32, 3057.16it/s]
1926620it [01:32, 2981.02it/s]
1926919it [01:33, 2888.23it/s]
1927209it [01:33, 2850.71it/s]
1927502it [01:33, 2870.65it/s]
1927807it [01:33, 2921.45it/s]
1928106it [01:33, 2939.48it/s]
1928406it [01:33, 2957.14it/s]
1928795it [01:33, 3233.19it/s]
1929148it [01:33, 3318.94it/s]
1929481it [01:33, 3276.34it/s]
1929810it [01:34, 3243.34it/s]
1930135it [01:34, 3075.33it/s]
1930445it [01:34, 2773.67it/s]
1930729it [01:34, 2534.91it/s]
1930990it [01:34, 2335.94it/s]
1931230it [01:34, 2230.51it/s]
1931457it [01:34, 2193.51it/s]
1931679it [01:34, 2174.33it/s]
1931947it [01:34, 2307.48it/s]
1932192it [01:35, 2345.96it/s]
1932486it [01:35, 2513.99it/s]
1932740it [01:35, 2110.13it/s]
1932964it [01:35, 2130.73it/s]
1933186it [01:35, 1751.58it/s]
1933414it [01:35, 1875.69it/s]
1933616it [01:35, 1636.33it/s]
1933898it [01:36, 1913.26it/s]
1934152it [01:36, 2068.82it/s]
1934374it [01:36, 2100.54it/s]
1934679it [01:36, 2358.14it/s]
1934953it [01:36, 2447.18it/s]
1935222it [01:36, 2512.86it/s]
1935511it [01:36, 2620.81it/s]
1935778it [01:37, 973.74it/s] 
1936012it [01:37, 1154.63it/s]
1936221it [01:37, 1250.36it/s]
1936449it [01:37, 1434.12it/s]
1936668it [01:37, 1584.91it/s]
1936918it [01:37, 1790.54it/s]
1937145it [01:37, 1905.88it/s]
1937368it [01:38, 1944.38it/s]
1937586it [01:38, 1927.08it/s]
1937815it [01:38, 2022.18it/s]
1938030it [01:38, 1697.13it/s]
1938217it [01:38, 1198.46it/s]
1938462it [01:38, 1417.69it/s]
1938635it [01:38, 1457.19it/s]
1938907it [01:39, 1748.60it/s]
1939107it [01:39, 1762.33it/s]
1939301it [01:39, 1746.16it/s]
1939488it [01:39, 1770.60it/s]
1939685it [01:39, 1823.14it/s]
1939881it [01:39, 1858.44it/s]
1940072it [01:39, 1403.68it/s]
1940232it [01:39, 1145.47it/s]
1940438it [01:40, 1335.90it/s]
1940621it [01:40, 1449.08it/s]
1940817it [01:40, 1573.96it/s]
1941057it [01:40, 1787.36it/s]
1941306it [01:40, 1975.33it/s]
1941516it [01:40, 1486.49it/s]
1941743it [01:40, 1663.19it/s]
1941933it [01:41, 1170.17it/s]
1942171it [01:41, 1401.84it/s]
1942354it [01:41, 1477.01it/s]
1942531it [01:41, 1349.54it/s]
1942742it [01:41, 1519.06it/s]
1942950it [01:41, 1652.40it/s]
1943193it [01:41, 1849.91it/s]
1943442it [01:41, 2021.76it/s]
1943657it [01:41, 2054.18it/s]
1943912it [01:42, 2188.89it/s]
1944164it [01:42, 2284.07it/s]
1944423it [01:42, 2372.38it/s]
1944729it [01:42, 2571.41it/s]
1944990it [01:42, 2058.99it/s]
1945227it [01:42, 2136.41it/s]
1945455it [01:42, 2126.21it/s]
1945698it [01:42, 2204.11it/s]
1945968it [01:42, 2338.78it/s]
1946209it [01:43, 1974.16it/s]
1946421it [01:43, 1428.40it/s]
1946628it [01:43, 1532.87it/s]
1946806it [01:43, 1433.99it/s]
1946967it [01:43, 1368.78it/s]
1947116it [01:44, 1132.56it/s]
1947266it [01:44, 1207.16it/s]
1947508it [01:44, 1486.00it/s]
1947674it [01:44, 1318.12it/s]
1947896it [01:44, 1528.41it/s]
1948152it [01:44, 1785.69it/s]
1948418it [01:44, 2015.14it/s]
1948649it [01:44, 2093.10it/s]
1948870it [01:44, 2122.12it/s]
1949091it [01:45, 1440.72it/s]
1949270it [01:45, 1411.61it/s]
1949435it [01:45, 1213.49it/s]
1949577it [01:45, 1178.23it/s]
1949795it [01:45, 1395.70it/s]
1950040it [01:45, 1641.82it/s]
1950223it [01:45, 1594.00it/s]
1950396it [01:46, 1582.23it/s]
1950672it [01:46, 1888.63it/s]
1950907it [01:46, 2007.49it/s]
1951117it [01:46, 1964.04it/s]
1951320it [01:46, 1694.86it/s]
1951619it [01:46, 2022.19it/s]
1951835it [01:46, 1595.95it/s]
1952047it [01:46, 1672.03it/s]
1952232it [01:47, 1489.33it/s]
1952401it [01:47, 1535.05it/s]
1952622it [01:47, 1698.15it/s]
1952804it [01:47, 1662.72it/s]
1952980it [01:47, 1685.29it/s]
1953222it [01:47, 1870.70it/s]
1953415it [01:47, 1749.25it/s]
1953595it [01:47, 1464.53it/s]
1953859it [01:48, 1747.90it/s]
1954048it [01:48, 1354.50it/s]
1954352it [01:48, 1720.82it/s]
1954554it [01:48, 796.93it/s] 
1954719it [01:49, 897.41it/s]
1954870it [01:49, 961.80it/s]
1955073it [01:49, 1151.43it/s]
1955278it [01:49, 1331.33it/s]
1955454it [01:49, 1426.39it/s]
1955643it [01:49, 1537.15it/s]
1955823it [01:49, 1602.95it/s]
1956002it [01:49, 1342.59it/s]
1956162it [01:50, 1366.54it/s]
1956313it [01:50, 1173.93it/s]
1956480it [01:50, 1268.93it/s]
1956661it [01:50, 1395.49it/s]
1956845it [01:50, 1507.55it/s]
1957006it [01:50, 1446.56it/s]
1957197it [01:50, 1565.68it/s]
1957360it [01:50, 1235.07it/s]
1957516it [01:51, 1310.33it/s]
1957667it [01:51, 1359.71it/s]
1957813it [01:51, 1316.40it/s]
1958012it [01:51, 1491.52it/s]
1958169it [01:51, 1492.37it/s]
1958366it [01:51, 1623.54it/s]
1958533it [01:51, 1304.07it/s]
1958677it [01:51, 1221.11it/s]
1958824it [01:51, 1244.84it/s]
1959020it [01:52, 1423.45it/s]
1959171it [01:52, 1323.79it/s]
1959377it [01:52, 1511.82it/s]
1959566it [01:52, 1612.29it/s]
1959734it [01:52, 1523.92it/s]
1959913it [01:52, 1594.22it/s]
1960077it [01:52, 1606.19it/s]
1960274it [01:52, 1707.76it/s]
1960448it [01:52, 1501.07it/s]
1960609it [01:53, 1529.83it/s]
1960767it [01:53, 1408.80it/s]
1960913it [01:53, 1419.82it/s]
1961075it [01:53, 1468.96it/s]
1961225it [01:53, 1067.31it/s]
1961410it [01:53, 1242.06it/s]
1961553it [01:53, 1234.53it/s]
1961724it [01:53, 1350.60it/s]
1961907it [01:54, 1475.15it/s]
1962099it [01:54, 1596.14it/s]
1962267it [01:54, 1481.95it/s]
1962423it [01:54, 1406.45it/s]
1962599it [01:54, 1441.33it/s]
1962761it [01:54, 1486.04it/s]
1962914it [01:54, 1493.35it/s]
1963076it [01:54, 1526.35it/s]
1963231it [01:54, 1500.94it/s]
1963383it [01:55, 1472.14it/s]
1963582it [01:55, 1619.79it/s]
1963746it [01:55, 1453.69it/s]
1963923it [01:55, 1538.79it/s]
1964084it [01:55, 1557.59it/s]
1964284it [01:55, 1682.61it/s]
1964455it [01:55, 1600.60it/s]
1964653it [01:55, 1705.13it/s]
1964841it [01:55, 1753.28it/s]
1965019it [01:56, 1707.56it/s]
1965207it [01:56, 1754.92it/s]
1965384it [01:56, 1653.32it/s]
1965552it [01:56, 1654.54it/s]
1965719it [01:56, 1176.30it/s]
1965857it [01:56, 1172.76it/s]
1966045it [01:56, 1338.39it/s]
1966193it [01:56, 1359.44it/s]
1966399it [01:57, 1542.37it/s]
1966590it [01:57, 1641.44it/s]
1966762it [01:57, 1626.45it/s]
1966952it [01:57, 1700.69it/s]
1967127it [01:57, 1659.79it/s]
1967302it [01:57, 1685.00it/s]
1967473it [01:57, 1670.85it/s]
1967654it [01:57, 1708.84it/s]
1967827it [01:57, 1709.64it/s]
1968034it [01:57, 1814.32it/s]
1968217it [01:58, 1712.97it/s]
1968390it [01:58, 1691.07it/s]
1968561it [01:58, 1606.82it/s]
1968750it [01:58, 1684.07it/s]
1968926it [01:58, 1701.36it/s]
1969105it [01:58, 1725.39it/s]
1969279it [01:58, 1631.53it/s]
1969474it [01:58, 1719.58it/s]
1969648it [01:58, 1502.56it/s]
1969804it [01:59, 1382.46it/s]
1969967it [01:59, 1444.81it/s]
1970117it [01:59, 1444.68it/s]
1970265it [01:59, 1133.96it/s]
1970419it [01:59, 1162.73it/s]
1970589it [01:59, 1290.58it/s]
1970735it [01:59, 1319.01it/s]
1970903it [01:59, 1414.18it/s]
1971056it [02:00, 1444.33it/s]
1971213it [02:00, 1403.86it/s]
1971375it [02:00, 1461.60it/s]
1971534it [02:00, 1494.84it/s]
1971686it [02:00, 1495.38it/s]
1971839it [02:00, 1486.46it/s]
1972001it [02:00, 1524.93it/s]
1972176it [02:00, 1588.81it/s]
1972336it [02:00, 1588.01it/s]
1972496it [02:01, 1570.93it/s]
1972665it [02:01, 1604.88it/s]
1972855it [02:01, 1688.14it/s]
1973025it [02:01, 1572.23it/s]
1973184it [02:01, 1504.40it/s]
1973337it [02:01, 1448.09it/s]
1973484it [02:01, 1443.47it/s]
1973630it [02:01, 1333.16it/s]
1973856it [02:01, 1581.69it/s]
1974019it [02:02, 1513.60it/s]
1974174it [02:02, 1411.34it/s]
1974319it [02:02, 1415.68it/s]
1974463it [02:02, 1327.73it/s]
1974628it [02:02, 1411.32it/s]
1974850it [02:02, 1632.22it/s]
1975017it [02:02, 1629.56it/s]
1975183it [02:02, 1619.77it/s]
1975347it [02:02, 1551.45it/s]
1975518it [02:02, 1596.04it/s]
1975700it [02:03, 1659.51it/s]
1975868it [02:03, 1639.13it/s]
1976105it [02:03, 1848.20it/s]
1976292it [02:03, 1800.24it/s]
1976495it [02:03, 1865.84it/s]
1976683it [02:03, 1687.45it/s]
1976856it [02:03, 1579.59it/s]
1977026it [02:03, 1611.27it/s]
1977190it [02:03, 1600.53it/s]
1977352it [02:04, 1583.26it/s]
1977512it [02:04, 1543.48it/s]
1977671it [02:04, 1554.53it/s]
1977842it [02:04, 1598.23it/s]
1978003it [02:04, 1564.65it/s]
1978161it [02:04, 1498.94it/s]
1978312it [02:04, 1455.26it/s]
1978459it [02:04, 1456.88it/s]
1978637it [02:04, 1549.01it/s]
1978806it [02:05, 1588.92it/s]
1979118it [02:05, 2037.34it/s]
1979383it [02:05, 2218.06it/s]
1979639it [02:05, 2317.21it/s]
1979889it [02:05, 2370.88it/s]
1980127it [02:05, 2222.51it/s]
1980352it [02:05, 2095.02it/s]
1980565it [02:05, 1979.88it/s]
1980766it [02:05, 1733.19it/s]
1980961it [02:06, 1786.22it/s]
1981145it [02:06, 1720.23it/s]
1981321it [02:06, 1616.97it/s]
1981486it [02:06, 1614.43it/s]
1981652it [02:06, 1625.76it/s]
1981817it [02:06, 1572.84it/s]
1981976it [02:06, 1451.92it/s]
1982133it [02:06, 1480.57it/s]
1982296it [02:06, 1520.13it/s]
1982450it [02:07, 1481.78it/s]
1982600it [02:07, 1473.93it/s]
1982749it [02:07, 1444.51it/s]
1982905it [02:07, 1475.60it/s]
1983059it [02:07, 1493.24it/s]
1983209it [02:07, 1314.85it/s]
1983345it [02:07, 1222.34it/s]
1983495it [02:07, 1293.22it/s]
1983635it [02:07, 1321.13it/s]
1983770it [02:08, 1300.81it/s]
1983902it [02:08, 1288.20it/s]
1984054it [02:08, 1353.70it/s]
1984256it [02:08, 1509.45it/s]
1984412it [02:08, 1523.87it/s]
1984612it [02:08, 1605.58it/s]
1984773it [02:08, 1521.35it/s]
1984942it [02:08, 1553.59it/s]
1985163it [02:08, 1738.21it/s]
1985339it [02:09, 1732.32it/s]
1985543it [02:09, 1819.85it/s]
1985726it [02:09, 1273.06it/s]
1985906it [02:09, 1390.47it/s]
1986101it [02:09, 1525.06it/s]
1986277it [02:09, 1585.69it/s]
1986481it [02:09, 1706.02it/s]
1986662it [02:09, 1567.64it/s]
1986828it [02:10, 1486.26it/s]
1986985it [02:10, 1506.52it/s]
1987141it [02:10, 1465.18it/s]
1987291it [02:10, 1448.05it/s]
1987448it [02:10, 1470.45it/s]
1987597it [02:10, 1279.16it/s]
1987739it [02:10, 1305.34it/s]
1987882it [02:10, 1335.39it/s]
1988019it [02:10, 1226.73it/s]
1988194it [02:11, 1362.26it/s]
1988354it [02:11, 1426.07it/s]
1988501it [02:11, 1318.37it/s]
1988637it [02:11, 1285.89it/s]
1988785it [02:11, 1337.54it/s]
1988949it [02:11, 1421.26it/s]
1989127it [02:11, 1521.64it/s]
1989308it [02:11, 1604.32it/s]
1989479it [02:11, 1634.34it/s]
1989644it [02:12, 1401.39it/s]
1989839it [02:12, 1520.90it/s]
1989997it [02:12, 1518.34it/s]
1990180it [02:12, 1601.72it/s]
1990344it [02:12, 1452.94it/s]
1990494it [02:12, 1331.33it/s]
1990632it [02:12, 1057.43it/s]
1990770it [02:12, 1127.97it/s]
1990918it [02:13, 1212.18it/s]
1991096it [02:13, 1356.07it/s]
1991268it [02:13, 1450.44it/s]
1991432it [02:13, 1500.79it/s]
1991606it [02:13, 1567.78it/s]
1991767it [02:13, 1555.59it/s]
1991939it [02:13, 1579.78it/s]
1992100it [02:13, 1588.41it/s]
1992261it [02:13, 1434.72it/s]
1992435it [02:13, 1503.55it/s]
1992589it [02:14, 1361.68it/s]
1992776it [02:14, 1495.42it/s]
1992979it [02:14, 1623.88it/s]
1993146it [02:14, 1621.93it/s]
1993312it [02:14, 1331.18it/s]
1993477it [02:14, 1385.54it/s]
1993683it [02:14, 1559.36it/s]
1993877it [02:14, 1661.03it/s]
1994051it [02:15, 1654.48it/s]
1994303it [02:15, 1895.58it/s]
1994548it [02:15, 2050.39it/s]
1994758it [02:15, 1912.96it/s]
1994991it [02:15, 2027.95it/s]
1995198it [02:15, 1958.81it/s]
1995398it [02:15, 1967.19it/s]
1995598it [02:15, 1910.96it/s]
1995801it [02:15, 1939.69it/s]
1995997it [02:16, 1040.96it/s]
1996166it [02:16, 1156.56it/s]
1996396it [02:16, 1388.93it/s]
1996588it [02:16, 1508.72it/s]
1996828it [02:16, 1725.99it/s]
1997041it [02:16, 1828.23it/s]
1997245it [02:16, 1877.87it/s]
1997448it [02:17, 1639.90it/s]
1997628it [02:17, 1553.22it/s]
1997805it [02:17, 1573.12it/s]
1997971it [02:17, 1498.77it/s]
1998129it [02:17, 1517.81it/s]
1998368it [02:17, 1752.25it/s]
1998549it [02:17, 1686.96it/s]
1998722it [02:18, 1055.10it/s]
1998860it [02:18, 1095.47it/s]
1999039it [02:18, 1243.17it/s]
1999208it [02:18, 1345.54it/s]
1999395it [02:18, 1474.85it/s]
1999643it [02:18, 1737.47it/s]
1999832it [02:18, 1723.33it/s]
2000068it [02:18, 1894.84it/s]
2000266it [02:18, 1704.92it/s]
2000515it [02:19, 1907.70it/s]
2000750it [02:19, 2003.36it/s]
2000958it [02:19, 2003.55it/s]
2001167it [02:19, 2025.94it/s]
2001385it [02:19, 2000.54it/s]
2001588it [02:19, 1974.85it/s]
2001788it [02:19, 1742.57it/s]
2001968it [02:19, 1587.30it/s]
2002133it [02:20, 1347.21it/s]
2002277it [02:20, 1153.24it/s]
2002459it [02:20, 1298.60it/s]
2002601it [02:20, 1311.45it/s]
2002794it [02:20, 1443.32it/s]
2002964it [02:20, 1507.49it/s]
2003185it [02:20, 1696.27it/s]
2003361it [02:20, 1676.29it/s]
2003534it [02:21, 607.24it/s] 
2003753it [02:21, 805.81it/s]
2003908it [02:21, 870.53it/s]
2004100it [02:21, 1049.56it/s]
2004258it [02:22, 1061.69it/s]
2004446it [02:22, 1228.82it/s]
2004603it [02:22, 1094.14it/s]
2004782it [02:22, 1242.03it/s]
2005038it [02:22, 1548.05it/s]
2005258it [02:22, 1707.30it/s]
2005491it [02:22, 1868.40it/s]
2005695it [02:22, 1745.02it/s]
2005944it [02:22, 1937.81it/s]
2006174it [02:23, 2035.33it/s]
2006387it [02:23, 1744.39it/s]
2006610it [02:23, 1864.16it/s]
2006808it [02:23, 1651.02it/s]
2006985it [02:23, 1569.75it/s]
2007150it [02:23, 1421.71it/s]
2007331it [02:23, 1514.19it/s]
2007490it [02:24, 1226.00it/s]
2007649it [02:24, 1306.18it/s]
2007804it [02:24, 1365.25it/s]
2007953it [02:24, 1391.10it/s]
2008099it [02:24, 1400.48it/s]
2008244it [02:24, 1388.48it/s]
2008487it [02:24, 1677.13it/s]
2008706it [02:24, 1821.79it/s]
2008906it [02:24, 1872.85it/s]
2009097it [02:25, 1319.12it/s]
2009316it [02:25, 1515.13it/s]
2009532it [02:25, 1653.80it/s]
2009717it [02:25, 1496.52it/s]
2009888it [02:25, 1481.37it/s]
2010047it [02:25, 1411.26it/s]
2010317it [02:25, 1732.40it/s]
2010502it [02:25, 1586.75it/s]
2010671it [02:26, 1582.05it/s]
2010918it [02:26, 1812.35it/s]
2011108it [02:26, 1758.01it/s]
2011290it [02:26, 1719.12it/s]
2011511it [02:26, 1851.38it/s]
2011701it [02:26, 1683.77it/s]
2011875it [02:26, 1460.93it/s]
2012076it [02:26, 1595.50it/s]
2012244it [02:27, 1511.23it/s]
2012453it [02:27, 1658.88it/s]
2012626it [02:27, 1674.01it/s]
2012835it [02:27, 1787.12it/s]
2013018it [02:27, 1768.81it/s]
2013270it [02:27, 1978.20it/s]
2013559it [02:27, 2240.91it/s]
2013801it [02:27, 2292.78it/s]
2014033it [02:27, 2015.91it/s]
2014243it [02:28, 1646.64it/s]
2014427it [02:28, 1682.18it/s]
2014607it [02:28, 1636.56it/s]
2014810it [02:28, 1736.66it/s]
2014991it [02:28, 1435.24it/s]
2015197it [02:28, 1563.32it/s]
2015365it [02:28, 1480.68it/s]
2015522it [02:28, 1359.13it/s]
2015727it [02:29, 1526.61it/s]
2015924it [02:29, 1641.00it/s]
2016138it [02:29, 1773.30it/s]
2016356it [02:29, 1884.00it/s]
2016640it [02:29, 2154.21it/s]
2016861it [02:29, 2165.29it/s]
2017088it [02:29, 2193.39it/s]
2017316it [02:29, 2218.18it/s]
2017557it [02:29, 2274.54it/s]
2017786it [02:30, 1778.89it/s]
2017982it [02:30, 1727.31it/s]
2018167it [02:30, 1476.53it/s]
2018328it [02:30, 1457.64it/s]
2018484it [02:30, 1480.66it/s]
2018639it [02:30, 1483.06it/s]
2018806it [02:30, 1532.52it/s]
2018964it [02:30, 1465.35it/s]
2019152it [02:31, 1576.14it/s]
2019313it [02:31, 1504.08it/s]
2019542it [02:31, 1718.30it/s]
2019782it [02:31, 1837.98it/s]
2019969it [02:31, 1820.83it/s]
2020153it [02:31, 1755.95it/s]
2020330it [02:31, 1681.86it/s]
2020500it [02:31, 1434.12it/s]
2020650it [02:31, 1356.35it/s]
2020825it [02:32, 1454.42it/s]
2021038it [02:32, 1631.68it/s]
2021267it [02:32, 1810.92it/s]
2021454it [02:32, 1737.46it/s]
2021633it [02:32, 1677.53it/s]
2021804it [02:32, 1522.10it/s]
2021967it [02:32, 1548.69it/s]
2022126it [02:32, 1496.56it/s]
2022292it [02:32, 1539.87it/s]
2022513it [02:33, 1726.20it/s]
2022689it [02:33, 1579.72it/s]
2022852it [02:33, 1376.35it/s]
2022997it [02:33, 1340.59it/s]
2023240it [02:33, 1618.11it/s]
2023483it [02:33, 1832.23it/s]
2023685it [02:33, 1884.00it/s]
2023880it [02:33, 1663.60it/s]
2024099it [02:34, 1800.28it/s]
2024308it [02:34, 1876.89it/s]
2024514it [02:34, 1927.26it/s]
2024712it [02:34, 1092.99it/s]
2024888it [02:34, 1216.77it/s]
2025049it [02:34, 1276.57it/s]
2025206it [02:34, 1176.82it/s]
2025345it [02:35, 1223.76it/s]
2025526it [02:35, 1362.94it/s]
2025678it [02:35, 1210.92it/s]
2025852it [02:35, 1337.35it/s]
2026090it [02:35, 1599.51it/s]
2026263it [02:35, 1545.16it/s]
2026440it [02:35, 1602.01it/s]
2026608it [02:35, 1577.38it/s]
2026802it [02:35, 1676.21it/s]
2026974it [02:36, 1420.38it/s]
2027158it [02:36, 1523.52it/s]
2027319it [02:36, 1247.85it/s]
2027488it [02:36, 1349.82it/s]
2027649it [02:36, 1414.20it/s]
2027801it [02:36, 1206.28it/s]
2028065it [02:36, 1548.68it/s]
2028277it [02:36, 1686.16it/s]
2028507it [02:37, 1844.56it/s]
2028718it [02:37, 1917.21it/s]
2028919it [02:37, 1939.78it/s]
2029126it [02:37, 1976.34it/s]
2029329it [02:38, 777.17it/s] 
2029505it [02:38, 913.67it/s]
2029685it [02:38, 1060.48it/s]
2029850it [02:38, 1049.01it/s]
2030014it [02:38, 1137.42it/s]
2030184it [02:38, 1257.72it/s]
2030337it [02:38, 945.38it/s] 
2030525it [02:38, 1125.96it/s]
2030719it [02:39, 1301.98it/s]
2030878it [02:39, 1340.87it/s]
2031117it [02:39, 1599.86it/s]
2031321it [02:39, 1714.67it/s]
2031508it [02:39, 1484.86it/s]
2031702it [02:39, 1595.69it/s]
2031910it [02:39, 1720.40it/s]
2032139it [02:39, 1873.43it/s]
2032347it [02:39, 1930.62it/s]
2032548it [02:40, 1739.57it/s]
2032766it [02:40, 1855.45it/s]
2033002it [02:40, 1991.41it/s]
2033208it [02:40, 1975.08it/s]
2033462it [02:40, 2132.87it/s]
2033680it [02:40, 2078.65it/s]
2033916it [02:40, 2158.10it/s]
2034135it [02:40, 1938.02it/s]
2034341it [02:40, 1967.87it/s]
2034543it [02:41, 1799.48it/s]
2034729it [02:41, 1449.78it/s]
2034920it [02:41, 1556.23it/s]
2035088it [02:41, 1376.09it/s]
2035237it [02:41, 1386.34it/s]
2035384it [02:41, 1384.97it/s]
2035570it [02:41, 1506.54it/s]
2035798it [02:41, 1715.21it/s]
2035997it [02:42, 1788.95it/s]
2036181it [02:42, 1480.22it/s]
2036341it [02:42, 1473.67it/s]
2036558it [02:42, 1652.55it/s]
2036801it [02:42, 1860.58it/s]
2037000it [02:42, 1891.95it/s]
2037227it [02:42, 1998.85it/s]
2037432it [02:42, 1878.56it/s]
2037654it [02:42, 1972.57it/s]
2037856it [02:43, 1917.03it/s]
2038104it [02:43, 2075.05it/s]
2038315it [02:43, 2065.78it/s]
2038524it [02:43, 1325.71it/s]
2038692it [02:43, 1337.81it/s]
2038890it [02:43, 1479.84it/s]
2039154it [02:43, 1757.66it/s]
2039353it [02:44, 1708.37it/s]
2039548it [02:44, 1769.60it/s]
2039737it [02:44, 1345.59it/s]
2039895it [02:44, 979.03it/s] 
2040022it [02:45, 503.84it/s]
2040215it [02:45, 664.03it/s]
2040350it [02:45, 758.87it/s]
2040530it [02:45, 930.71it/s]
2040726it [02:45, 1125.46it/s]
2040885it [02:45, 978.70it/s] 
2041075it [02:46, 1158.56it/s]
2041225it [02:46, 773.85it/s] 
2041362it [02:46, 871.56it/s]
2041485it [02:46, 839.74it/s]
2041640it [02:46, 977.36it/s]
2041831it [02:46, 1179.93it/s]
2041985it [02:46, 1264.78it/s]
2042421it [02:47, 2046.94it/s]
2042654it [02:47, 2102.33it/s]
2043359it [02:47, 3452.94it/s]
2044123it [02:47, 4627.07it/s]
2044794it [02:47, 5218.27it/s]
2045459it [02:47, 5629.83it/s]
2046108it [02:47, 5877.42it/s]
2046749it [02:47, 6031.92it/s]
2047582it [02:47, 6711.76it/s]
2048407it [02:47, 7168.41it/s]
2049130it [02:48, 7142.69it/s]
2049849it [02:48, 6947.21it/s]
2050555it [02:48, 6975.03it/s]
2051256it [02:48, 6649.35it/s]
2051937it [02:48, 6694.23it/s]
2052610it [02:48, 6677.78it/s]
2053281it [02:48, 6374.02it/s]
2053941it [02:48, 6437.41it/s]
2054710it [02:48, 6798.54it/s]
2055458it [02:49, 6995.65it/s]
2056206it [02:49, 7136.80it/s]
2056923it [02:49, 6982.22it/s]
2057624it [02:49, 6776.06it/s]
2058305it [02:49, 6513.23it/s]
2058960it [02:49, 6495.47it/s]
2059612it [02:49, 6346.13it/s]
2060252it [02:49, 6352.24it/s]
2061033it [02:49, 6774.11it/s]
2061780it [02:49, 6977.35it/s]
2062480it [02:50, 6091.36it/s]
2063111it [02:50, 5917.23it/s]
2064184it [02:50, 7205.16it/s]
2065244it [02:50, 8139.68it/s]
2066228it [02:50, 8609.21it/s]
2067185it [02:50, 8883.34it/s]
2068102it [02:50, 8964.72it/s]
2069081it [02:50, 9203.47it/s]
2070066it [02:50, 9394.56it/s]
2071031it [02:51, 9469.15it/s]
2071982it [02:51, 9186.40it/s]
